测试误差,训练误差,类型,b_m,d,n
0.6671348940914158,0.7451634422948632,平均加权,2,2,2000
0.66615384615384621,0.71733333333333338,分数匹配加权,2,2,2000
0.52127090301003343,0.68312208138759167,平均加权,2,2,2000
0.60327759197324415,0.64133333333333331,分数匹配加权,2,2,2000
0.51643255295429213,0.80920613742494996,平均加权,2,2,2000
0.56102564102564101,0.68000000000000005,分数匹配加权,2,2,2000
0.61056856187290975,0.65376917945296864,平均加权,2,2,2000
0.61574136008918623,0.63866666666666672,分数匹配加权,2,2,2000
0.52098104793756972,0.58038692461641095,平均加权,2,2,2000
0.53393534002229659,0.55866666666666664,分数匹配加权,2,2,2000
0.62963210702341132,0.83122081387591729,平均加权,2,2,2000
0.6589966555183947,0.72799999999999998,分数匹配加权,2,2,2000
0.51806020066889635,0.65110073382254841,平均加权,2,2,2000
0.5630546265328874,0.61733333333333329,分数匹配加权,2,2,2000
0.56715719063545156,0.60440293529019351,平均加权,2,2,2000
0.58655518394648831,0.58266666666666667,分数匹配加权,2,2,2000
0.65099219620958748,0.62575050033355573,平均加权,2,2,2000
0.66555183946488294,0.6186666666666667,分数匹配加权,2,2,2000
0.60822742474916391,0.84989993328885927,平均加权,2,2,2000
0.62214046822742475,0.7573333333333333,分数匹配加权,2,2,2000
0.62818283166109257,0.66044029352901934,平均加权,2,2,2000
0.64082497212931999,0.64000000000000001,分数匹配加权,2,2,2000
0.6348717948717949,0.68779186124082725,平均加权,2,2,2000
0.64008918617614274,0.66666666666666663,分数匹配加权,2,2,2000
0.52515050167224075,0.79919946631087391,平均加权,2,2,2000
0.56084726867335566,0.69333333333333336,分数匹配加权,2,2,2000
0.6700111482720178,0.70580386924616412,平均加权,2,2,2000
0.66820512820512823,0.69999999999999996,分数匹配加权,2,2,2000
0.62746934225195095,0.81521014009339565,平均加权,2,2,2000
0.6406243032329989,0.71599999999999997,分数匹配加权,2,2,2000
0.57337792642140473,0.66177451634422946,平均加权,2,2,2000
0.57667781493868453,0.6253333333333333,分数匹配加权,2,2,2000
0.61971014492753618,0.63709139426284189,平均加权,2,2,2000
0.64635451505016728,0.61333333333333329,分数匹配加权,2,2,2000
0.50856187290969901,0.84322881921280857,平均加权,2,2,2000
0.57337792642140473,0.70133333333333336,分数匹配加权,2,2,2000
0.69199554069119285,0.83789192795196799,平均加权,2,2,2000
0.71141583054626534,0.73999999999999999,分数匹配加权,2,2,2000
0.58187290969899663,0.63375583722481654,平均加权,2,2,2000
0.62559643255295427,0.6186666666666667,分数匹配加权,2,2,2000
0.54644370122630992,0.60106737825216816,平均加权,2,2,2000
0.57050167224080273,0.58399999999999996,分数匹配加权,2,2,2000
0.5053288740245262,0.60840560373582386,平均加权,2,2,2000
0.52744704570791523,0.56933333333333336,分数匹配加权,2,2,2000
0.61971014492753618,0.62241494329553038,平均加权,2,2,2000
0.62272017837235227,0.61733333333333329,分数匹配加权,2,2,2000
0.50943143812709035,0.72715143428952633,平均加权,2,2,2000
0.50379041248606471,0.61333333333333329,分数匹配加权,2,2,2000
0.5781270903010034,0.63450422409959983,平均加权,2,2,3000
0.59030100334448166,0.61955555555555553,分数匹配加权,2,2,3000
0.5948272017837235,0.75411293908403731,平均加权,2,2,3000
0.60269788182831663,0.68799999999999994,分数匹配加权,2,2,3000
0.7340468227424749,0.75055580257892396,平均加权,2,2,3000
0.73304347826086957,0.73244444444444445,分数匹配加权,2,2,3000
0.6376811594202898,0.6505113383726101,平均加权,2,2,3000
0.65059085841694542,0.63911111111111107,分数匹配加权,2,2,3000
0.70713489409141583,0.70164517563361495,平均加权,2,2,3000
0.70927536231884059,0.69511111111111112,分数匹配加权,2,2,3000
0.65995540691192867,0.69186305024455308,平均加权,2,2,3000
0.68862876254180605,0.68355555555555558,分数匹配加权,2,2,3000
0.69612040133779263,0.84659848821698536,平均加权,2,2,3000
0.70423634336677809,0.77333333333333332,分数匹配加权,2,2,3000
0.64343366778149391,0.85593597154290801,平均加权,2,2,3000
0.66983277591973245,0.73955555555555552,分数匹配加权,2,2,3000
0.58363433667781495,0.78879502000889279,平均加权,2,2,3000
0.63881828316610922,0.68444444444444441,分数匹配加权,2,2,3000
0.68865105908584168,0.70075589150733664,平均加权,2,2,3000
0.68749163879598663,0.69066666666666665,分数匹配加权,2,2,3000
0.6031661092530658,0.7412183192530013,平均加权,2,2,3000
0.61857302118171686,0.68533333333333335,分数匹配加权,2,2,3000
0.57395763656633225,0.70386838594931078,平均加权,2,2,3000
0.58307692307692305,0.63822222222222225,分数匹配加权,2,2,3000
0.59130434782608698,0.63672743441529567,平均加权,2,2,3000
0.59306577480490519,0.60977777777777775,分数匹配加权,2,2,3000
0.54243032329988849,0.70342374388617168,平均加权,2,2,3000
0.65014492753623188,0.64977777777777779,分数匹配加权,2,2,3000
0.55819397993311037,0.60471320586927524,平均加权,2,2,3000
0.60432552954292085,0.58311111111111114,分数匹配加权,2,2,3000
0.60709030100334449,0.64161849710982655,平均加权,2,2,3000
0.66911928651059083,0.63200000000000001,分数匹配加权,2,2,3000
0.6376811594202898,0.68252556691863053,平均加权,2,2,3000
0.65175027870680047,0.67022222222222227,分数匹配加权,2,2,3000
0.66240802675585286,0.75100044464206317,平均加权,2,2,3000
0.66350055741360092,0.70666666666666667,分数匹配加权,2,2,3000
0.53959866220735786,0.67674522009782123,平均加权,2,2,3000
0.60318840579710142,0.62844444444444447,分数匹配加权,2,2,3000
0.48818283166109255,0.69186305024455308,平均加权,2,2,3000
0.48008918617614271,0.59999999999999998,分数匹配加权,2,2,3000
0.51464882943143808,0.80569141840818137,平均加权,2,2,3000
0.55917502787068007,0.68177777777777782,分数匹配加权,2,2,3000
0.62249721293199556,0.65673632725655851,平均加权,2,2,3000
0.62691192865105905,0.65333333333333332,分数匹配加权,2,2,3000
0.54062430323299893,0.5967096487327701,平均加权,2,2,3000
0.53652173913043477,0.57599999999999996,分数匹配加权,2,2,3000
0.64927536231884053,0.82570031124944421,平均加权,2,2,3000
0.6733779264214047,0.73599999999999999,分数匹配加权,2,2,3000
0.54492753623188406,0.58514895509115161,平均加权,2,2,3000
0.57130434782608697,0.55911111111111111,分数匹配加权,2,2,3000
0.652263099219621,0.76078257003112493,平均加权,2,2,3000
0.67018952062430326,0.70399999999999996,分数匹配加权,2,2,3000
0.63489409141583053,0.63583815028901736,平均加权,2,2,3000
0.64989966555183942,0.62311111111111106,分数匹配加权,2,2,3000
0.58697881828316611,0.83548243663850597,平均加权,2,2,3000
0.60305462653288744,0.71999999999999997,分数匹配加权,2,2,3000
0.61701226309921964,0.66429524232992443,平均加权,2,2,3000
0.62695652173913041,0.65066666666666662,分数匹配加权,2,2,3000
0.65199554069119281,0.68430413517118716,平均加权,2,2,3000
0.65841694537346707,0.65244444444444449,分数匹配加权,2,2,3000
0.55366778149386842,0.81191640729212988,平均加权,2,2,3000
0.56824972129319951,0.71822222222222221,分数匹配加权,2,2,3000
0.66015607580824975,0.81769675411293907,平均加权,2,2,3000
0.67420289855072468,0.71466666666666667,分数匹配加权,2,2,3000
0.58151616499442582,0.6620720320142286,平均加权,2,2,3000
0.60307692307692307,0.63911111111111107,分数匹配加权,2,2,3000
0.58249721293199552,0.66740773677189857,平均加权,2,2,3000
0.58394648829431439,0.63644444444444448,分数匹配加权,2,2,3000
0.63023411371237459,0.64917741218319258,平均加权,2,2,3000
0.65355629877369004,0.64000000000000001,分数匹配加权,2,2,3000
0.54260869565217396,0.84837705646954198,平均加权,2,2,3000
0.60996655518394649,0.7102222222222222,分数匹配加权,2,2,3000
0.67021181716833889,0.8372610048910627,平均加权,2,2,3000
0.69039018952062425,0.74755555555555553,分数匹配加权,2,2,3000
0.52100334448160535,0.60115606936416188,平均加权,2,2,3000
0.5708361204013378,0.58844444444444444,分数匹配加权,2,2,3000
0.72726867335562984,0.89550911516229437,平均加权,2,2,3000
0.73774804905239688,0.81244444444444441,分数匹配加权,2,2,3000
0.48989966555183945,0.60293463761671851,平均加权,2,2,3000
0.50463768115942031,0.56444444444444442,分数匹配加权,2,2,3000
0.6045039018952062,0.62783459315251222,平均加权,2,2,3000
0.61377926421404683,0.61422222222222222,分数匹配加权,2,2,3000
0.53571906354515053,0.71943085815918184,平均加权,2,2,3000
0.5394871794871795,0.60622222222222222,分数匹配加权,2,2,3000
0.51817168338907471,0.79235215651400626,平均加权,2,2,3000
0.53183946488294309,0.65688888888888886,分数匹配加权,2,2,3000
0.6237235228539576,0.66385060026678522,平均加权,2,2,3000
0.63411371237458192,0.6764444444444444,分数匹配加权,2,2,3000
0.55616499442586398,0.57981325033348152,平均加权,2,2,3000
0.55774804905239683,0.5768888888888889,分数匹配加权,2,2,3000
0.65502787068004464,0.69186305024455308,平均加权,2,2,3000
0.6696544035674471,0.67200000000000004,分数匹配加权,2,2,3000
0.67589743589743589,0.80658070253445979,平均加权,2,2,3000
0.67696767001114833,0.73955555555555552,分数匹配加权,2,2,3000
0.50332218506131554,0.76211649622054245,平均加权,2,2,3000
0.55830546265328873,0.64266666666666672,分数匹配加权,2,2,3000
0.58020066889632105,0.60871498443752781,平均加权,2,2,3000
0.5809364548494983,0.60888888888888892,分数匹配加权,2,2,3000
0.51554069119286505,0.77456647398843925,平均加权,2,2,3000
0.51496098104793753,0.62844444444444447,分数匹配加权,2,2,3000
0.5370345596432553,0.72990996998999669,平均加权,2,2,4000
0.5765886287625418,0.6333333333333333,分数匹配加权,2,2,4000
0.69937569676700106,0.70823607869289762,平均加权,2,2,4000
0.70229654403567443,0.70533333333333337,分数匹配加权,2,2,4000
0.64321070234113709,0.73524508169389802,平均加权,2,2,4000
0.66115942028985508,0.67066666666666663,分数匹配加权,2,2,4000
0.54911928651059083,0.70290096698899629,平均加权,2,2,4000
0.55714604236343368,0.624,分数匹配加权,2,2,4000
0.59781493868450386,0.63987995998666225,平均加权,2,2,4000
0.61282051282051286,0.6226666666666667,分数匹配加权,2,2,4000
0.50109253065774806,0.70323441147049015,平均加权,2,2,4000
0.59480490523968788,0.65800000000000003,分数匹配加权,2,2,4000
0.59848383500557412,0.64554851617205733,平均加权,2,2,4000
0.64573021181716839,0.62133333333333329,分数匹配加权,2,2,4000
0.46974358974358976,0.71757252417472495,平均加权,2,2,4000
0.46974358974358976,0.6226666666666667,分数匹配加权,2,2,4000
0.63852842809364552,0.67922640880293428,平均加权,2,2,4000
0.64856187290969902,0.66733333333333333,分数匹配加权,2,2,4000
0.68283166109253068,0.74391463821273762,平均加权,2,2,4000
0.68332218506131548,0.70799999999999996,分数匹配加权,2,2,4000
0.56120401337792647,0.683894631543848,平均加权,2,2,4000
0.63163879598662209,0.63733333333333331,分数匹配加权,2,2,4000
0.50265328874024529,0.6925641880626876,平均加权,2,2,4000
0.50695652173913042,0.58999999999999997,分数匹配加权,2,2,4000
0.51221850613154962,0.81260420140046685,平均加权,2,2,4000
0.54437012263099216,0.68733333333333335,分数匹配加权,2,2,4000
0.63926421404682277,0.64688229409803266,平均加权,2,2,4000
0.64584169453734674,0.63066666666666671,分数匹配加权,2,2,4000
0.65304347826086961,0.83894631543847953,平均加权,2,2,4000
0.66532887402452623,0.76000000000000001,分数匹配加权,2,2,4000
0.53018952062430325,0.64554851617205733,平均加权,2,2,4000
0.58931995540691196,0.59866666666666668,分数匹配加权,2,2,4000
0.54831661092530659,0.57585861953984663,平均加权,2,2,4000
0.56434782608695655,0.54933333333333334,分数匹配加权,2,2,4000
0.65516164994425863,0.7662554184728243,平均加权,2,2,4000
0.6603344481605351,0.72733333333333339,分数匹配加权,2,2,4000
0.67554069119286508,0.6465488496165388,平均加权,2,2,4000
0.68749163879598663,0.64800000000000002,分数匹配加权,2,2,4000
0.56731326644370128,0.83561187062354114,平均加权,2,2,4000
0.58425863991081384,0.70866666666666667,分数匹配加权,2,2,4000
0.62949832775919734,0.66422140713571187,平均加权,2,2,4000
0.64653288740245263,0.64800000000000002,分数匹配加权,2,2,4000
0.53868450390189515,0.80760253417805938,平均加权,2,2,4000
0.56022296544035677,0.71466666666666667,分数匹配加权,2,2,4000
0.70800445930880718,0.71290430143381123,平均加权,2,2,4000
0.70827201783723526,0.70799999999999996,分数匹配加权,2,2,4000
0.64662207357859536,0.8192730910303434,平均加权,2,2,4000
0.66078037904124864,0.72799999999999998,分数匹配加权,2,2,4000
0.57801560758082493,0.65488496165388466,平均加权,2,2,4000
0.60040133779264215,0.62,分数匹配加权,2,2,4000
0.57036789297658863,0.66388796265421812,平均加权,2,2,4000
0.5727982162764772,0.62666666666666671,分数匹配加权,2,2,4000
0.61625418060200665,0.64388129376458825,平均加权,2,2,4000
0.63910813823857304,0.626,分数匹配加权,2,2,4000
0.54590858416945376,0.83894631543847953,平均加权,2,2,4000
0.60118171683389077,0.70733333333333337,分数匹配加权,2,2,4000
0.61188405797101453,0.644214738246082,平均加权,2,2,4000
0.66396878483835009,0.59866666666666668,分数匹配加权,2,2,4000
0.51141583054626538,0.58919639879959984,平均加权,2,2,4000
0.5333110367892977,0.56933333333333336,分数匹配加权,2,2,4000
0.73522853957636569,0.89763254418139382,平均加权,2,2,4000
0.74630992196209589,0.80866666666666664,分数匹配加权,2,2,4000
0.51422519509476028,0.60086695565188397,平均加权,2,2,4000
0.53694537346711257,0.55866666666666664,分数匹配加权,2,2,4000
0.60381270903010031,0.62054018006001999,平均加权,2,2,4000
0.60726867335562984,0.622,分数匹配加权,2,2,4000
0.50608695652173918,0.79259753251083698,平均加权,2,2,4000
0.50791527313266449,0.66400000000000003,分数匹配加权,2,2,4000
0.64503901895206239,0.65988662887629213,平均加权,2,2,4000
0.6550724637681159,0.66066666666666662,分数匹配加权,2,2,4000
0.63282051282051277,0.72357452484161389,平均加权,2,2,4000
0.67516164994425865,0.68733333333333335,分数匹配加权,2,2,4000
0.5650836120401338,0.58186062020673557,平均加权,2,2,4000
0.56557413600891859,0.57466666666666666,分数匹配加权,2,2,4000
0.62256410256410255,0.69223074358119374,平均加权,2,2,4000
0.628561872909699,0.67533333333333334,分数匹配加权,2,2,4000
0.71125975473801561,0.81193731243747913,平均加权,2,2,4000
0.71170568561872904,0.754,分数匹配加权,2,2,4000
0.52280936454849503,0.75258419473157723,平均加权,2,2,4000
0.5929988851727982,0.64600000000000002,分数匹配加权,2,2,4000
0.49627647714604234,0.7765921973991331,平均加权,2,2,4000
0.50111482720178369,0.63400000000000001,分数匹配加权,2,2,4000
0.66091415830546263,0.69656552184061349,平均加权,2,2,4000
0.68111482720178373,0.68066666666666664,分数匹配加权,2,2,4000
0.56517279821627653,0.82394131377125712,平均加权,2,2,4000
0.58860646599777033,0.69733333333333336,分数匹配加权,2,2,4000
0.50387959866220733,0.70123374458152721,平均加权,2,2,4000
0.5636120401337793,0.59799999999999998,分数匹配加权,2,2,4000
0.64191750278706805,0.63821273757919306,平均加权,2,2,4000
0.64084726867335562,0.63466666666666671,分数匹配加权,2,2,4000
0.6390858416945373,0.7789263087695899,平均加权,2,2,4000
0.64599777034559647,0.71599999999999997,分数匹配加权,2,2,4000
0.611304347826087,0.63954651550516839,平均加权,2,2,4000
0.64541806020066894,0.6273333333333333,分数匹配加权,2,2,4000
0.67137123745819394,0.7345781927309103,平均加权,2,2,4000
0.67268673355629882,0.70399999999999996,分数匹配加权,2,2,4000
0.51678929765886283,0.79593197732577525,平均加权,2,2,4000
0.61010033444816059,0.67600000000000005,分数匹配加权,2,2,4000
0.6700780379041249,0.68789596532177388,平均加权,2,2,4000
0.68555183946488296,0.69066666666666665,分数匹配加权,2,2,4000
0.68296544035674467,0.73619631901840488,平均加权,2,2,5000
0.68586399108138241,0.69440000000000002,分数匹配加权,2,2,5000
0.55971014492753624,0.69431848492931447,平均加权,2,2,5000
0.60967670011148267,0.63839999999999997,分数匹配加权,2,2,5000
0.50704570791527315,0.69485196052280607,平均加权,2,2,5000
0.50680044593088069,0.59306666666666663,分数匹配加权,2,2,5000
0.47723522853957634,0.80954921312349959,平均加权,2,2,5000
0.51857302118171689,0.68320000000000003,分数匹配加权,2,2,5000
0.60078037904124859,0.64817284609229131,平均加权,2,2,5000
0.61105908584169455,0.63839999999999997,分数匹配加权,2,2,5000
0.63743589743589746,0.8410242731395039,平均加权,2,2,5000
0.65988851727982167,0.75466666666666671,分数匹配加权,2,2,5000
0.51779264214046827,0.64790610829554551,平均加权,2,2,5000
0.56147157190635455,0.61760000000000004,分数匹配加权,2,2,5000
0.54080267558528428,0.57295278740997602,平均加权,2,2,5000
0.56425863991081382,0.54613333333333336,分数匹配加权,2,2,5000
0.65583054626532888,0.76793811683115498,平均加权,2,2,5000
0.66878483835005575,0.72319999999999995,分数匹配加权,2,2,5000
0.63877369007803786,0.65484129101093624,平均加权,2,2,5000
0.64829431438127094,0.66080000000000005,分数匹配加权,2,2,5000
0.61094760312151619,0.83515604161109624,平均加权,2,2,5000
0.62254180602006692,0.71093333333333331,分数匹配加权,2,2,5000
0.62706800445930877,0.66417711389703926,平均加权,2,2,5000
0.63415830546265328,0.64639999999999997,分数匹配加权,2,2,5000
0.62573021181716837,0.69751933849026404,平均加权,2,2,5000
0.63239687848383497,0.6757333333333333,分数匹配加权,2,2,5000
0.67739130434782613,0.70578821018938387,平均加权,2,2,5000
0.67690078037904122,0.69706666666666661,分数匹配加权,2,2,5000
0.65814938684503899,0.81755134702587362,平均加权,2,2,5000
0.67090301003344477,0.72693333333333332,分数匹配加权,2,2,5000
0.55904124860646598,0.65324086423046146,平均加权,2,2,5000
0.57962095875139352,0.61493333333333333,分数匹配加权,2,2,5000
0.5731549609810479,0.66364363830354767,平均加权,2,2,5000
0.57569676700111483,0.62453333333333338,分数匹配加权,2,2,5000
0.6166332218506132,0.64737263270205392,平均加权,2,2,5000
0.63360089186176138,0.63306666666666667,分数匹配加权,2,2,5000
0.52494983277591978,0.83942384635902911,平均加权,2,2,5000
0.59121516164994425,0.71360000000000001,分数匹配加权,2,2,5000
0.55705685618729095,0.64497199253134174,平均加权,2,2,5000
0.62573021181716837,0.59786666666666666,分数匹配加权,2,2,5000
0.55665551839464877,0.58122165910909573,平均加权,2,2,5000
0.57360089186176144,0.56640000000000001,分数匹配加权,2,2,5000
0.68918617614269784,0.90237396639103762,平均加权,2,2,5000
0.7004459308807135,0.81759999999999999,分数匹配加权,2,2,5000
